SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
7,12,7,9,9,9,10,11,10,11,14,16,15	2,2,2,3,3,3,3,3,3,3,3,4,4	2,2,2,3,3,3,3,3,3,3,3,5,5	0.8424737453460693,0.4135800898075104,0.8904168009757996,0.7918511629104614,0.849543571472168,0.8445780277252197,0.9068825244903564,0.8532823920249939,0.9183880090713501,0.8659300208091736,0.5765796303749084,0.5049481391906738,0.7093103528022766	113.22032165527344,101.77722930908203,113.14607238769531,107.1089096069336,107.17189025878906,107.05233764648438,104.77017974853516,102.40672302246094,104.77017974853516,102.40672302246094,98.03285217285156,94.77763366699219,97.17681884765625	9194.json
13,15,13	3,3,3	4,4,4	0.092088483273983,0.05865010619163513,0.07825686037540436	97.91678619384766,94.53875732421875,98.27066040039062	6556.json
3	1	0	0.1376858949661255	129.93223571777344	9720.json
3	1	0	0.6577900648117065	128.91311645507812	7204.json
3	1	0	0.8589836955070496	132.25152587890625	2191.json
6,6	2,2	2,2	0.29964160919189453,0.28269144892692566	115.50424194335938,115.35775756835938	1953.json
7,7,7,7	2,2,2,2	3,3,3,0	0.18320223689079285,0.18062768876552582,0.2162630409002304,0.29096102714538574	109.86518859863281,109.86518859863281,109.86518859863281,111.05950927734375	4919.json
46,46,47,40,40,40,40,44,44,43	10,10,10,8,8,8,8,9,9,9	18,18,19,16,16,16,16,17,17,14	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	68.24150085449219,68.16930389404297,67.7390365600586,71.47720336914062,71.52090454101562,71.47720336914062,71.53823852539062,69.55721282958984,69.45216369628906,70.32003784179688	4883.json
3	1	0	0.9356326460838318	130.85629272460938	1212.json
14	3	2	0.03854207322001457	96.18826293945312	213.json
49,48,48,49,78,81,90,90,95,104,103,109,108,114,102,105,108,109,116,115,115,115,115,116,116,127,127,127,98,117,117,117,117,117,118,118	8,8,8,8,14,15,17,17,18,20,20,21,21,22,20,22,23,23,24,24,24,24,24,24,24,26,26,26,21,24,24,24,24,24,24,24	13,13,13,13,25,28,33,33,39,45,43,45,41,43,39,45,51,51,51,51,51,51,50,50,50,53,53,53,41,45,45,45,45,45,45,43	2.9211665969341993E-4,7.953325402922928E-4,7.200919208116829E-4,4.920874489471316E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	65.69512176513672,66.37867736816406,66.3182144165039,65.81289672851562,53.89613723754883,52.63655090332031,50.26712417602539,50.25151062011719,48.8837776184082,46.52390670776367,46.715843200683594,45.284481048583984,45.62150192260742,44.314815521240234,47.07167053222656,45.852054595947266,44.93840026855469,44.73966979980469,43.216983795166016,43.40933609008789,43.37214660644531,43.37580490112305,43.37580490112305,43.204647064208984,43.198490142822266,40.81397247314453,40.818050384521484,40.84645080566406,47.92986297607422,43.18877029418945,43.12960433959961,43.02992630004883,42.93191146850586,42.93191146850586,42.69392013549805,42.75993347167969	9162.json
