Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
390	4	4	4	0	0	0	0	0	0	5855.json
1195	19	16	16	0	0	0	0	0	0	2736.json
354	4	4	4	0	0	0	0	0	0	7566.json
1557	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,21,1344,1344	0,1,0,0	0,2,0,0	0,14,0,0	0,0,0,0	10622.json
1740	10,11,14,14	7,8,11,11	8,9,12,12	0,0,0,0	0,15,23,1526	0,3,3,0	0,5,3,0	0,139,108,0	0,0,0,0	9313.json
2104	4	4	4	0	0	0	0	0	0	6391.json
2621	9,9,9,9,9,9,8,8,18,18,18,19,16,15,15,15,3,4,4,4,4,4,4,4,4,23,23,24,24,24,25,26,48,26,26	9,8,8,8,8,8,7,7,16,16,16,16,15,15,15,15,3,3,3,3,3,3,3,3,3,24,24,25,25,25,25,25,49,27,27	9,8,8,8,8,8,7,7,16,16,16,16,16,15,15,15,3,4,4,4,4,4,4,4,4,23,23,24,24,24,25,26,48,26,26	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,5,6,6,6,6,8,15,19,22,33,124,322,322,337,352,401,401,448,448,483,499,568,856,897,897,1086,1181,1220,1611,1805,1867,2177,2407	0,5,1,3,1,1,2,0,14,2,0,6,11,1,3,4,2,2,1,0,0,2,2,3,1,21,1,3,1,1,3,12,44,2,0	0,10,2,6,2,2,5,0,18,4,0,11,25,2,6,8,16,3,2,0,0,4,4,6,2,23,2,5,2,2,5,23,66,26,0	0,193,14,58,5,5,119,0,429,12,0,101,399,39,68,112,501,62,3,0,0,54,61,93,18,980,12,130,23,9,95,142,1182,1419,0	0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	8659.json
2353	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	1,1,1,1,1,1	0,180,180,230,270,2140	0,0,0,1,0,0	0,0,0,2,0,0	0,0,0,4,0,0	0,0,0,0,0,0	10786.json
2761	38,44,44,51,48,17,17,17,17,17,17	31,38,38,44,44,13,13,13,13,13,13	35,41,41,48,45,13,13,13,13,13,13	0,0,0,0,0,0,0,0,0,0,0	0,18,35,240,294,400,400,498,588,1848,1862	0,23,7,8,11,8,2,1,0,0,1	0,40,14,9,25,47,4,2,0,0,2	0,185,42,395,82,1318,7,20,0,0,43	0,0,0,1,0,0,1,0,0,0,0	2569.json
213	3	3	3	1	0	0	0	0	0	4673.json
1418	4,4,4	4,4,4	4,4,4	0,0,0	0,573,1204	0,1,0	0,2,0	0,10,0	0,0,0	6866.json
1195	19,19,18,20	19,19,18,20	19,19,18,20	0,0,0,0	0,7,113,1036	0,4,4,2	0,8,9,2	0,168,87,145	0,0,0,1	2748.json
1195	22,17,17	19,16,16	19,16,16	0,0,0	0,113,119	0,5,1	0,15,2	0,220,6	0,0,0	2786.json
2614	7,7,7,7,7,7	7,7,7,7,7,7	7,7,7,7,7,7	0,0,0,0,0,0	0,147,441,1559,1700,1714	0,1,0,2,0,0	0,2,0,4,0,0	0,6,0,22,0,0	0,0,0,0,0,0	3937.json
1990	3,3	3,3	3,3	1,1	0,1777	0,0	0,0	0,0	0,0	9371.json
518	12	10	10	0	0	0	0	0	0	6213.json
954	4	4	4	0	0	0	0	0	0	6144.json
2278	14,12,12,12,12,12,12,9,9,7,7	13,12,12,12,12,12,12,9,9,7,7	13,12,12,12,12,12,12,9,9,7,7	0,0,0,0,0,0,0,0,0,0,0	0,9,9,12,105,105,139,225,280,743,1364	0,12,0,1,0,0,2,9,0,2,1	0,26,0,2,0,0,4,21,0,6,2	0,379,0,4,0,0,22,495,0,59,4	0,0,0,0,0,0,0,0,0,1,1	9746.json
2353	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,180,180,270,294	0,0,0,0,3	0,0,0,0,6	0,0,0,0,26	0,0,0,0,0	11480.json
444	3,3	3,3	3,3	1,1	0,230	0,0	0,0	0,0	0,0	8600.json
2519	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,346,346,1605	0,1,0,0	0,2,0,0	0,14,0,0	0,0,0,0	577.json
2299	7,7,7	7,7,7	7,7,7	0,0,0	0,126,126	0,0,0	0,0,0	0,0,0	0,0,0	6500.json
1907	7,7	7,7	7,7	0,0	0,734	0,7	0,14	0,114	0,0	5539.json
1487	6	3	6	0	0	0	0	0	0	5962.json
1415	4,4	4,4	4,4	0,0	0,501	0,0	0,0	0,0	0,0	44.json
1058	9,9,9,9,4	9,9,9,9,4	9,9,9,9,4	0,0,0,0,0	0,0,25,280,1014	0,2,2,0,1	0,4,4,0,7	0,50,53,0,165	0,0,0,0,1	7490.json
1418	4,4	4,4	4,4	0,0	0,573	0,1	0,2	0,10	0,0	5818.json
2762	3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,4,29,52,54,98,106,135,135,141,147,149,160,162,171,174,234,254,413,463,463,478,493,493,531,589,589,589,637,653,807,1316,1746,1849,1863	0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,1,3,2,2,1,1,2,1,1,1,1,0,0,0,1,2,1,1,1,0,0	0,0,1,2,2,2,2,2,2,2,2,2,0,0,3,2,5,5,4,2,2,4,3,3,2,2,0,0,0,2,4,2,2,2,0,0	0,0,73,53,53,7,8,9,12,8,81,6,0,0,54,6,81,90,35,11,28,98,110,88,16,53,0,0,0,7,28,10,14,56,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1285.json
2837	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1	0,69,78,224,236,664,664,2059	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0	7309.json
2062	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0,0,0,0,0,0,0	0,10,99,644,1101,1850,1850	0,2,2,2,1,0,0	0,4,4,4,2,0,0	0,87,13,38,14,0,0	0,0,0,0,0,0,0	9861.json
1057	22,22	23,23	22,22	0,0	0,844	0,0	0,0	0,0	0,0	10444.json
1440	4,4	4,4	4,4	0,0	0,1226	0,0	0,0	0,0	0,0	8732.json
1557	10,10,10	10,10,10	10,10,10	0,0,0	0,1344,1344	0,0,0	0,0,0	0,0,0	0,0,0	10637.json
961	3,3,3	3,3,3	3,3,3	0,0,0	0,749,749	0,0,0	0,0,0	0,1,0	0,0,0	10190.json
1082	3	3	3	1	0	0	0	0	0	2872.json
1195	10,14,15	3,6,6	10,14,15	0,0,0	0,113,858	0,10,2	0,16,3	0,259,23	0,0,0	2883.json
